,165523,004812,160224,003095,000977,161726,090013,163114,001631,160222,165520,167301,001302,003634,501057,000594,180020,003304,161725,160517,164403,020001,400015,004854,004856,005541,005037
165523,1.0,-0.47711815976793626,0.06857388974067029,-0.48807996071611837,-0.503607390151654,0.45947856701218615,0.07559439223152403,-0.07357973965923714,-0.4362806664776594,-0.13363808219473633,-0.21826541938712732,0.7092165167675157,-0.288549476689379,-0.44804219423165836,-0.446905291185483,-0.3764376925623436,-0.43531895952845995,-0.44695048418153516,0.12576984593044607,-0.03358317901550011,-0.37404076720187424,-0.35133962801708307,-0.4654182769802986,-0.349318779131606,-0.4148499564689749,-0.39179329361801135,-0.4119565288073332
004812,-0.47711815976793626,1.0,0.13628929886330396,0.9290759513491516,0.9572573779689473,-0.13382546746149757,0.564542430370279,0.5406127326040668,0.9622476542998668,0.2954045391723342,0.8971382411755003,-0.5431459515090419,0.8555821109739503,0.922732852715484,0.9910426780658914,0.9714892162578991,0.9175629007524454,0.9210307858107758,0.2625248319138697,0.7987529308248792,0.8150578169734604,0.918504413816901,0.9892818344322195,0.8840833819836474,0.9035854000156528,0.9014559445490473,0.9842573398050566
160224,0.06857388974067029,0.13628929886330396,1.0,0.2974107260237852,0.19449827293735367,0.7364026012089353,-0.24251266076783223,0.29927879920519895,0.0904156559774017,0.31541430077094734,0.01763058996907232,0.2921146597920763,0.1988733447018816,0.166633176456182,0.1464347286412178,0.18495593526447182,0.277977327185813,0.13752354806581518,-0.1450487951703631,0.10498891015193391,0.15042206212375725,0.35732637360142183,0.14292376391186734,-0.13263738158815738,0.2599736290241362,0.20936119648578905,0.07252631154026681
003095,-0.48807996071611837,0.9290759513491516,0.2974107260237852,1.0,0.9776466628153809,0.06236832248494878,0.382356186667427,0.6458291493892303,0.9498962562968353,0.26134480802555987,0.7626141922102273,-0.4115028699598057,0.8883693498018648,0.9705761255151942,0.8938496570025838,0.9152195907158831,0.9827527171503475,0.9384656429236673,0.2358900583569209,0.7194698845114882,0.9156106824981349,0.9720967726558944,0.8905058357577569,0.6849455067733484,0.9512366995925859,0.9513264865310105,0.886000367640897
000977,-0.503607390151654,0.9572573779689473,0.19449827293735367,0.9776466628153809,1.0,-0.07540351652844499,0.4801731837448912,0.6904646657403415,0.9606743596040984,0.2459666661071573,0.8268287483663045,-0.5165642983155404,0.907565195326822,0.974868004192278,0.9308774904425758,0.9425669325162308,0.9813775529477204,0.9714039478257629,0.253716368987375,0.7280835514733424,0.915974715985153,0.9709123802197152,0.9264951658475006,0.7540117016901077,0.9675324328022813,0.9630870604995931,0.9358958585889431
161726,0.45947856701218615,-0.13382546746149757,0.7364026012089353,0.06236832248494878,-0.07540351652844499,1.0,-0.29727377896683593,0.12872160243513264,-0.09549103499366725,0.11210481581036524,-0.187731827709021,0.6206784240359646,0.04661546270413928,-0.04065547083869247,-0.15334906437404427,-0.06280502965027981,0.031755734373176796,-0.11204808542505616,-0.11720365178185799,0.05907714926973437,-0.007627715606259371,0.1245944068301835,-0.1570920146418397,-0.36892506684995596,-0.02869228361588871,-0.01611299180610713,-0.19515708277223914
090013,0.07559439223152403,0.564542430370279,-0.24251266076783223,0.382356186667427,0.4801731837448912,-0.29727377896683593,1.0,0.3652159017060984,0.5640717957874007,0.27965589847618455,0.7554228099009703,-0.25969586847452303,0.44730475801094877,0.5032680388920453,0.5934034769650587,0.5525966615627131,0.43758235370400644,0.5219969490293703,0.5791779417453031,0.6533740478340709,0.4781718508853029,0.45202688106248146,0.5788274801930695,0.7716220248012169,0.48340954072203396,0.4639495957150313,0.6699750047544832
163114,-0.07357973965923714,0.5406127326040668,0.29927879920519895,0.6458291493892303,0.6904646657403415,0.12872160243513264,0.3652159017060984,1.0,0.5703444721304248,0.10621063731109785,0.5218984198008482,-0.16713356773460328,0.7043008817261099,0.6700273134326202,0.5189672313258675,0.5616622638615514,0.7134398226297612,0.7075216667471101,0.25359023106097534,0.4004263323672294,0.724249235191823,0.7355830722258201,0.5055865353408012,0.2846881727987133,0.7343989142219937,0.7119533260091554,0.5686635968413157
001631,-0.4362806664776594,0.9622476542998668,0.0904156559774017,0.9498962562968353,0.9606743596040984,-0.09549103499366725,0.5640717957874007,0.5703444721304248,1.0,0.23939369263280122,0.8678438189170515,-0.4753546978439059,0.8898971230279666,0.9759742797750907,0.9312631527041809,0.9532523329206839,0.9496120329431339,0.9445500496956309,0.31201440948106135,0.8316530269640477,0.9078221884393742,0.9281904889125865,0.9249505838421118,0.8354162454812716,0.9303289757564612,0.9410632148071678,0.9425426243150906
160222,-0.13363808219473633,0.2954045391723342,0.31541430077094734,0.26134480802555987,0.2459666661071573,0.11210481581036524,0.27965589847618455,0.10621063731109785,0.23939369263280122,1.0,0.27216540824557045,-0.21468026578199434,0.14224814823924326,0.19755434529285218,0.3074571247272547,0.2550688682355374,0.217307739037665,0.19722268690635686,0.12154781459573108,0.18601615742122207,0.1588167792341261,0.27663061216044493,0.32251570491458026,0.2692175917586007,0.2135398500310286,0.1968757270138397,0.31071654405241267
165520,-0.21826541938712732,0.8971382411755003,0.01763058996907232,0.7626141922102273,0.8268287483663045,-0.187731827709021,0.7554228099009703,0.5218984198008482,0.8678438189170515,0.27216540824557045,1.0,-0.3808866457526361,0.8262672115805733,0.8119503394084753,0.9234527455415578,0.9130285394908769,0.7919885385084352,0.8566164319279741,0.4495071071282751,0.841562221746771,0.742475562579678,0.7975763012784055,0.9145706437766528,0.9099093648030661,0.8173177789012451,0.8227787488366575,0.9400486073873164
167301,0.7092165167675157,-0.5431459515090419,0.2921146597920763,-0.4115028699598057,-0.5165642983155404,0.6206784240359646,-0.25969586847452303,-0.16713356773460328,-0.4753546978439059,-0.21468026578199434,-0.3808866457526361,1.0,-0.29994571727420777,-0.43088432534420334,-0.5300692659105773,-0.4561031231690326,-0.4000988248575677,-0.4633164059138817,0.08290552700230282,-0.15133120869688754,-0.31040841802640895,-0.3713738575227017,-0.5391549267801693,-0.5444824740396003,-0.4078310051532526,-0.38276049886748387,-0.5271411696711829
001302,-0.288549476689379,0.8555821109739503,0.1988733447018816,0.8883693498018648,0.907565195326822,0.04661546270413928,0.44730475801094877,0.7043008817261099,0.8898971230279666,0.14224814823924326,0.8262672115805733,-0.29994571727420777,1.0,0.912971811606129,0.8341660498755773,0.9029723278176309,0.9195027440058505,0.9591235492778857,0.18663584502613345,0.7394090902459689,0.9140616326312837,0.9138477104793832,0.8234599836160286,0.660709696430004,0.9092137167369937,0.9651778386820713,0.8464278229898583
003634,-0.44804219423165836,0.922732852715484,0.166633176456182,0.9705761255151942,0.974868004192278,-0.04065547083869247,0.5032680388920453,0.6700273134326202,0.9759742797750907,0.19755434529285218,0.8119503394084753,-0.43088432534420334,0.912971811606129,1.0,0.8848849920508197,0.9219354650613527,0.9853357241548181,0.9675349710028213,0.30420892687711093,0.7649266036545345,0.9659559379822484,0.9529615068718431,0.876608105313831,0.7340706240543,0.9662364567675743,0.9700450582330206,0.8993988813346628
501057,-0.446905291185483,0.9910426780658914,0.1464347286412178,0.8938496570025838,0.9308774904425758,-0.15334906437404427,0.5934034769650587,0.5189672313258675,0.9312631527041809,0.3074571247272547,0.9234527455415578,-0.5300692659105773,0.8341660498755773,0.8848849920508197,1.0,0.9657145974996438,0.8859299541460586,0.8992001924798341,0.2855499156924524,0.7924473069740141,0.771995217529278,0.893592684747964,0.9983418877522326,0.9036647718663445,0.8802055339969539,0.8721002241212836,0.9881888241336237
000594,-0.3764376925623436,0.9714892162578991,0.18495593526447182,0.9152195907158831,0.9425669325162308,-0.06280502965027981,0.5525966615627131,0.5616622638615514,0.9532523329206839,0.2550688682355374,0.9130285394908769,-0.4561031231690326,0.9029723278176309,0.9219354650613527,0.9657145974996438,1.0,0.9266297811004949,0.9294034581366849,0.217005366736908,0.855815852455149,0.8318807522931735,0.9292985035356409,0.956735499307877,0.8542700042093799,0.9217087327390443,0.9300336040305506,0.9551240741827478
180020,-0.43531895952845995,0.9175629007524454,0.277977327185813,0.9827527171503475,0.9813775529477204,0.031755734373176796,0.43758235370400644,0.7134398226297612,0.9496120329431339,0.217307739037665,0.7919885385084352,-0.4000988248575677,0.9195027440058505,0.9853357241548181,0.8859299541460586,0.9266297811004949,1.0,0.9642282266943162,0.25126472700340846,0.7392877406345488,0.9520777142130966,0.9771841438329212,0.8776686945261931,0.6865331270372106,0.9761344817175868,0.9769911181913559,0.8892705081475986
003304,-0.44695048418153516,0.9210307858107758,0.13752354806581518,0.9384656429236673,0.9714039478257629,-0.11204808542505616,0.5219969490293703,0.7075216667471101,0.9445500496956309,0.19722268690635686,0.8566164319279741,-0.4633164059138817,0.9591235492778857,0.9675349710028213,0.8992001924798341,0.9294034581366849,0.9642282266943162,1.0,0.2738275779368892,0.7251060001634186,0.9453174103465198,0.9406192683745256,0.8900369838334764,0.748519776962524,0.9645387923926252,0.9853875221448503,0.9159630315810616
161725,0.12576984593044607,0.2625248319138697,-0.1450487951703631,0.2358900583569209,0.253716368987375,-0.11720365178185799,0.5791779417453031,0.25359023106097534,0.31201440948106135,0.12154781459573108,0.4495071071282751,0.08290552700230282,0.18663584502613345,0.30420892687711093,0.2855499156924524,0.217005366736908,0.25126472700340846,0.2738275779368892,1.0,0.31921620660533817,0.33590908554642945,0.23054560069344987,0.27882011058489353,0.3596794902556581,0.30663335865617586,0.2277866420362351,0.3510556612873787
160517,-0.03358317901550011,0.7987529308248792,0.10498891015193391,0.7194698845114882,0.7280835514733424,0.05907714926973437,0.6533740478340709,0.4004263323672294,0.8316530269640477,0.18601615742122207,0.841562221746771,-0.15133120869688754,0.7394090902459689,0.7649266036545345,0.7924473069740141,0.855815852455149,0.7392877406345488,0.7251060001634186,0.31921620660533817,1.0,0.689645416921423,0.7560164231468355,0.7756305739900912,0.8028904931079264,0.7333577047571601,0.7558482819369831,0.8003901846623177
164403,-0.37404076720187424,0.8150578169734604,0.15042206212375725,0.9156106824981349,0.915974715985153,-0.007627715606259371,0.4781718508853029,0.724249235191823,0.9078221884393742,0.1588167792341261,0.742475562579678,-0.31040841802640895,0.9140616326312837,0.9659559379822484,0.771995217529278,0.8318807522931735,0.9520777142130966,0.9453174103465198,0.33590908554642945,0.689645416921423,1.0,0.9024180421892283,0.76168580184133,0.6115998573777182,0.9323619856120653,0.952771345166694,0.8094898610383663
020001,-0.35133962801708307,0.918504413816901,0.35732637360142183,0.9720967726558944,0.9709123802197152,0.1245944068301835,0.45202688106248146,0.7355830722258201,0.9281904889125865,0.27663061216044493,0.7975763012784055,-0.3713738575227017,0.9138477104793832,0.9529615068718431,0.893592684747964,0.9292985035356409,0.9771841438329212,0.9406192683745256,0.23054560069344987,0.7560164231468355,0.9024180421892283,1.0,0.8848947876782369,0.6845218736499475,0.9602143723092827,0.955747741632787,0.8918927110742184
400015,-0.4654182769802986,0.9892818344322195,0.14292376391186734,0.8905058357577569,0.9264951658475006,-0.1570920146418397,0.5788274801930695,0.5055865353408012,0.9249505838421118,0.32251570491458026,0.9145706437766528,-0.5391549267801693,0.8234599836160286,0.876608105313831,0.9983418877522326,0.956735499307877,0.8776686945261931,0.8900369838334764,0.27882011058489353,0.7756305739900912,0.76168580184133,0.8848947876782369,1.0,0.8969353151611122,0.8687043467656504,0.8601087794333522,0.985520969341447
004854,-0.349318779131606,0.8840833819836474,-0.13263738158815738,0.6849455067733484,0.7540117016901077,-0.36892506684995596,0.7716220248012169,0.2846881727987133,0.8354162454812716,0.2692175917586007,0.9099093648030661,-0.5444824740396003,0.660709696430004,0.7340706240543,0.9036647718663445,0.8542700042093799,0.6865331270372106,0.748519776962524,0.3596794902556581,0.8028904931079264,0.6115998573777182,0.6845218736499475,0.8969353151611122,1.0,0.7008027197649667,0.7004080501692763,0.9137480502022017
004856,-0.4148499564689749,0.9035854000156528,0.2599736290241362,0.9512366995925859,0.9675324328022813,-0.02869228361588871,0.48340954072203396,0.7343989142219937,0.9303289757564612,0.2135398500310286,0.8173177789012451,-0.4078310051532526,0.9092137167369937,0.9662364567675743,0.8802055339969539,0.9217087327390443,0.9761344817175868,0.9645387923926252,0.30663335865617586,0.7333577047571601,0.9323619856120653,0.9602143723092827,0.8687043467656504,0.7008027197649667,1.0,0.9699362048478274,0.8870460785081686
005541,-0.39179329361801135,0.9014559445490473,0.20936119648578905,0.9513264865310105,0.9630870604995931,-0.01611299180610713,0.4639495957150313,0.7119533260091554,0.9410632148071678,0.1968757270138397,0.8227787488366575,-0.38276049886748387,0.9651778386820713,0.9700450582330206,0.8721002241212836,0.9300336040305506,0.9769911181913559,0.9853875221448503,0.2277866420362351,0.7558482819369831,0.952771345166694,0.955747741632787,0.8601087794333522,0.7004080501692763,0.9699362048478274,1.0,0.8839138955468879
005037,-0.4119565288073332,0.9842573398050566,0.07252631154026681,0.886000367640897,0.9358958585889431,-0.19515708277223914,0.6699750047544832,0.5686635968413157,0.9425426243150906,0.31071654405241267,0.9400486073873164,-0.5271411696711829,0.8464278229898583,0.8993988813346628,0.9881888241336237,0.9551240741827478,0.8892705081475986,0.9159630315810616,0.3510556612873787,0.8003901846623177,0.8094898610383663,0.8918927110742184,0.985520969341447,0.9137480502022017,0.8870460785081686,0.8839138955468879,1.0
